assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter,n_sampled_stations,n_positive_stations,mean_total_abundance,mean_q0,mean_q1,mean_q2,gamma
isopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1,69,31,5.492753623188406,0.7681159420289855,1.212149407658947,0.6238016669911529,7
isopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,1,69,31,5.492753623188406,0.8115942028985508,1.229350087264131,0.6360209947796425,11
isopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,1,69,31,5.492753623188406,0.8840579710144928,1.2746456203424563,0.6712013967185679,19
isopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1,69,31,5.492753623188406,0.8840579710144928,1.2746456203424563,0.6712013967185679,19
isopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,1,69,31,5.492753623188406,0.8840579710144928,1.2746456203424563,0.6712013967185679,19
isopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1,69,31,5.492753623188406,0.8695652173913043,1.2705380000112516,0.6704062646935213,17
isopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1,69,30,5.028985507246377,0.7536231884057971,1.1984985473169614,0.5945533965007305,17
isopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1,69,30,5.028985507246377,0.7536231884057971,1.1984985473169614,0.5945533965007305,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1,69,30,5.028985507246377,0.8405797101449275,1.2478318987967445,0.6326556456791876,16
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2,69,30,5.028985507246377,0.8260869565217391,1.2452536784950279,0.6327735905158621,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3,69,30,5.028985507246377,0.9130434782608695,1.2737533433965538,0.6442869034007953,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4,69,30,5.028985507246377,0.8405797101449275,1.2542491270269298,0.6371577538706743,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5,69,30,5.028985507246377,0.855072463768116,1.260097528556996,0.6405028301922823,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6,69,30,5.028985507246377,0.8840579710144928,1.259919560043981,0.6359013459525433,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7,69,30,5.028985507246377,0.8405797101449275,1.2584594902117976,0.6363202043815334,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8,69,30,5.028985507246377,0.8985507246376812,1.2855116311174257,0.6590643092100413,16
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9,69,30,5.028985507246377,0.8840579710144928,1.2635281643912761,0.6393667722168915,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10,69,30,5.028985507246377,0.855072463768116,1.255976750044888,0.6351765898623348,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11,69,30,5.028985507246377,0.855072463768116,1.2717469985161634,0.6546701477473962,17
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12,69,30,5.028985507246377,0.8695652173913043,1.2602485482717738,0.6426606986592911,17
