assemblage_id,group_label,method,analysis_tier,scenario,scenario_family,baseline_scenario,unit_type,iter
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,13
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,13
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,13
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,14
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,14
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,14
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,15
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,15
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,15
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,16
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,16
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,16
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,17
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,17
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,17
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,18
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,18
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,18
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,19
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,19
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,19
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,20
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,20
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,20
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,21
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,21
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,21
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,22
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,22
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,22
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,23
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,23
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,23
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,24
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,24
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,24
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,25
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,25
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,25
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,26
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,26
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,26
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,27
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,27
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,27
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,28
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,28
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,28
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,29
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,29
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,29
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,30
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,30
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,30
