assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter,n_sampled_stations,n_positive_stations,mean_total_abundance,mean_q0,mean_q1,mean_q2,gamma
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,1,69,31,2.101449275362319,0.9420289855072463,1.3998178773758643,0.7954277525300197,30
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1,69,37,4.318840579710145,0.8985507246376812,1.2704346985695287,0.7645609581933269,9
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,1,69,33,3.9420289855072466,0.927536231884058,1.3217096665702688,0.7438212478141075,19
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,1,69,37,4.318840579710145,1.2753623188405796,1.5501134011268234,0.9946180406737662,36
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1,69,37,4.318840579710145,1.2753623188405796,1.5501134011268234,0.9946180406737662,36
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,1,69,33,3.9420289855072466,1.1014492753623188,1.4745433157214975,0.8788771009200582,31
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1,69,37,4.318840579710145,1.2318840579710144,1.5187069265005761,0.9709773787352319,31
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1,69,32,3.6231884057971016,0.9130434782608695,1.3269640216247194,0.7369928259736959,25
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1,69,32,3.6231884057971016,0.9130434782608695,1.3269640216247194,0.7369928259736959,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1,69,32,3.6231884057971016,1.0434782608695652,1.4358329378444372,0.833235233871229,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2,69,32,3.6231884057971016,1.0289855072463767,1.4006674647662352,0.7876297215658197,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3,69,32,3.6231884057971016,1,1.4030546169156786,0.805165900249601,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4,69,32,3.6231884057971016,0.9855072463768116,1.3775921031059495,0.7665965914320018,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5,69,32,3.6231884057971016,0.9855072463768116,1.378629361148704,0.7748595326055132,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6,69,32,3.6231884057971016,1.0289855072463767,1.4085596788118442,0.8049383072875658,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7,69,32,3.6231884057971016,0.9710144927536232,1.3754832896769436,0.7779328272528065,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8,69,32,3.6231884057971016,1.0144927536231885,1.4084435501401305,0.8015092825260629,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9,69,32,3.6231884057971016,1.0144927536231885,1.3933689972831897,0.7859542503215152,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10,69,32,3.6231884057971016,1.0289855072463767,1.4173719258018047,0.8153845767831341,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11,69,32,3.6231884057971016,1.0579710144927537,1.4441322130637324,0.8377179788349824,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12,69,32,3.6231884057971016,0.9710144927536232,1.3495027014132963,0.7463663562028516,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,13,69,32,3.6231884057971016,1.0144927536231885,1.4097222254182,0.8115106910833413,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,14,69,32,3.6231884057971016,1.0144927536231885,1.4128912321412805,0.8143160036049637,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,15,69,32,3.6231884057971016,1,1.403501164877033,0.8011996158600658,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,16,69,32,3.6231884057971016,1.0434782608695652,1.3949096644099448,0.7764936050055582,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,17,69,32,3.6231884057971016,1.0144927536231885,1.3993423016061282,0.793509290955015,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,18,69,32,3.6231884057971016,1.0434782608695652,1.434097529982597,0.8234548324771161,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,19,69,32,3.6231884057971016,1.0289855072463767,1.4197397391644782,0.8140506219430113,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,20,69,32,3.6231884057971016,1.0434782608695652,1.416787605573538,0.8057351965025761,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,21,69,32,3.6231884057971016,1.0579710144927537,1.4409084597541097,0.8309963270877727,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,22,69,32,3.6231884057971016,1.0579710144927537,1.427668198121279,0.809785062001174,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,23,69,32,3.6231884057971016,1.0144927536231885,1.3973404860909495,0.789717441342103,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,24,69,32,3.6231884057971016,1,1.3826625913869275,0.780308861465664,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,25,69,32,3.6231884057971016,1.0724637681159421,1.4594599116023235,0.8479736491756414,25
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,26,69,32,3.6231884057971016,1.1014492753623188,1.4623325213984757,0.8464170140995649,25
